SK_ID_CURR,TARGET
100987,0.13704098984886853
100997,0.10660038533885369
100998,0.1543401332584185
101002,0.1305450434066855
101005,0.15718746130048702
101008,0.14597546275449097
101020,0.12124325668707192
101021,0.11855170043879823
101024,0.11321936440022615
101025,0.14904893783602235
101026,0.1302962650886592
101031,0.117564331935948
101041,0.07548804559839968
101051,0.0824535765147286
101055,0.1102294271226204
101056,0.15061112190422488
101057,0.11929337440655555
101064,0.10213796054104744
101079,0.10821863878667358
101087,0.10977267094581548
101090,0.08945835076401962
101092,0.10900667733476457
101097,0.12721579606254915
101099,0.0822334891936978
101107,0.11538175235698667
101118,0.11706449008087003
101125,0.121001828155965
101126,0.10167140117522726
101128,0.12365815560215632
101136,0.14783865130707352
101140,0.1284223467650254
101149,0.09979018904392058
101160,0.11156921858143241
101169,0.1535806548263252
101181,0.09583762590397674
101186,0.07419726896232437
101190,0.12605462296591696
101193,0.13607732114647514
101194,0.10849246975789298
101198,0.11696510508051615
101200,0.09730285761366454
101204,0.12586043045091097
101211,0.11033418153014402
101213,0.09995251668450343
101223,0.08542151166974285
101225,0.10987627326387474
101237,0.10370142427188271
101243,0.11043269015787881
101244,0.12690732824862716
101258,0.09996959475893168
101259,0.17787446725033323
101268,0.1316756740733534
101269,0.09097172255819111
101271,0.14399880754684422
101279,0.10082554206071014
101281,0.1258496316329626
101287,0.08977365945280691
101292,0.12872887312838155
101294,0.09962997275838908
101296,0.09221558405630303
101297,0.10191576824062173
101299,0.07509789808332698
101301,0.10082969740333612
101305,0.10723990306514043
101308,0.08239217270592689
101318,0.07754430818582557
101327,0.13417814743076936
101329,0.12555585428672145
101332,0.08938876130437848
101337,0.11928216944779986
101343,0.0822680232485787
101345,0.10082883691100923
101346,0.11841051063223602
101353,0.07124750981499325
101354,0.13044295261618996
101355,0.12490661456510076
101356,0.08204148752479104
101362,0.129276228512519
101363,0.14762468782493343
101365,0.10790838848520708
101366,0.12604766893374209
101367,0.13854411507290876
101368,0.06997125845853416
101374,0.14113302044795292
101380,0.08007677481961002
101383,0.09444741876892741
101398,0.07528750412894936
101399,0.1662449674199518
101401,0.12261109637954912
101412,0.12006845458475182
101426,0.13982217736981925
101427,0.16062993785822713
101428,0.1212674592069611
101429,0.12993507025526804
101434,0.09159139920389132
101440,0.11046389303808596
101448,0.12206707868485167
101449,0.1075278023014037
101465,0.08836820527599769
101467,0.08582991475180231
101472,0.167359659136658
101478,0.11427763329424759
101497,0.1130917673386131
101504,0.08771399653634435
101547,0.10102567578645984
101548,0.1194019236141678
101555,0.10317243118853134
101570,0.11624541380853637
101572,0.0921179042185364
101578,0.09724875200861095
101580,0.13856993106795037
101588,0.1212128916908312
101602,0.09374191768219728
101610,0.12013952511301208
101614,0.1467673065867396
101616,0.1185804721251655
101643,0.11526299906856166
101644,0.12903905902794718
101649,0.11008126288866864
101650,0.12384667672770851
101665,0.08762791216293914
101667,0.14657643992977817
101669,0.081423547845315
101674,0.15454567491857849
101675,0.1122886192053736
101678,0.13646757862689715
101682,0.09212643125876684
101686,0.12952750527192078
101697,0.15495571779996595
101700,0.11071550370314434
101711,0.09808232624621346
101714,0.07001576118164153
101715,0.12918396566282547
101728,0.12287789007008695
101732,0.09661460836340666
101757,0.12772311604920675
101758,0.1172629503943419
101759,0.125375541228105
101762,0.06634201689853315
101764,0.09372789748137002
101780,0.13672651208455605
101784,0.11729961613347724
101789,0.09377244792383277
101816,0.11638178265849615
101819,0.07769303882896643
101827,0.060811915937338715
101863,0.11112365769693824
101867,0.12720606665462847
101870,0.09113605707655514
101873,0.1320425422769741
101878,0.11835273528961786
101879,0.07927593761746794
101880,0.08977938273856866
101887,0.12684723816467364
101897,0.08736045153490422
101901,0.07704642977705149
101903,0.16772173577720076
101920,0.09778874123152073
101921,0.10187170679173961
101922,0.11254557688257928
101961,0.17205803187729807
101962,0.09364907771905646
101971,0.09275755066442032
101976,0.1494631448738209
102002,0.11980355821018926
102005,0.08469107186507525
102007,0.17584645593587567
102017,0.09462869671770806
102019,0.15189473169930812
102029,0.07843650904250492
102051,0.1073939530978569
102052,0.0834586366319377
102054,0.09776741539801528
102062,0.14353476599629328
102067,0.13657418278685096
102068,0.11626380299167731
102070,0.08811233504155681
102090,0.10720972105390879
102092,0.15865112971176717
102099,0.1473280511374196
102100,0.06755605599630068
102112,0.12008637994541448
102113,0.11453922690777411
102122,0.13503315938674762
102123,0.10499585006924743
102125,0.08987810432600574
102126,0.1260385279888009
102146,0.1119208000495407
102147,0.13356263911087962
102151,0.10077069155885938
102158,0.11629079545661361
102159,0.1007906022960816
102162,0.08350077236818022
102165,0.0950056579885022
102166,0.13016825008413388
102174,0.08552100351555113
102193,0.17808325099420416
102198,0.11781911995860224
102205,0.13385603369074442
102206,0.12278575946168142
102218,0.11641978237473631
102221,0.12044040183683424
102230,0.1130170045094192
102238,0.10260766715012444
102248,0.09177687662495186
102252,0.12120981477652742
102259,0.08716281192876615
102262,0.12153796958492938
102273,0.09923951746101342
102286,0.12474425409707086
102293,0.10765719842801563
102294,0.0732897516846359
102296,0.09000554472383225
102298,0.1258888362521178
102303,0.10182914994029905
102309,0.12363819067433791
102315,0.08223050182752079
102340,0.1012913628707851
102342,0.09408572369415534
102344,0.12114211537292707
102346,0.13207418017992512
102347,0.0929130446074895
102374,0.14434217679285977
102380,0.12656696105116258
102387,0.0991812829442807
102393,0.09105086915459558
102403,0.1046457902932176
102413,0.11193334018620073
102414,0.08351807270679684
102415,0.1024010367429007
102416,0.0983342612843108
102439,0.11894250709555487
102441,0.10300128026419907
102443,0.09095471796729637
102444,0.12560577733050943
102445,0.1662615728787314
102448,0.0880622892097539
102449,0.11984857921513128
102450,0.1573812744657891
102456,0.08899568683979336
102458,0.11771644773140123
102459,0.09642112890945718
102465,0.06832356492739272
102470,0.15108304656468896
102471,0.07569278642798738
102475,0.1428005642655508
102476,0.13963802454039004
102506,0.08280054272096837
102509,0.09499660711706968
102519,0.11164164487946426
102522,0.08823929145848157
102545,0.09318813696684429
102549,0.13976544179622793
102562,0.0862563923281603
102563,0.10128012981949716
102568,0.1327168494959524
102582,0.12912980126534063
102592,0.0674944995016488
102597,0.09643151513172318
102605,0.1262949344835339
102614,0.11276253994284512
102617,0.11469147216623646
102634,0.08042574350995721
102652,0.08102424821876657
102655,0.05577463333904766
102671,0.08202937868409958
102694,0.10917947997998993
102701,0.11434746399625942
102703,0.06555411761342657
102704,0.09410354476786288
102713,0.05274072229819684
102720,0.11991395041097626
102731,0.08702865509035684
102733,0.08764469776482843
102749,0.1422061408737887
102755,0.09576578213393448
102763,0.09202080123763062
102770,0.1265611888372698
102772,0.11654695406624117
102799,0.11776282498664246
102838,0.10484687863605165
102854,0.10873633574014617
102862,0.1513935576699562
102863,0.11994978333768477
102867,0.09028043148309156
102868,0.08529051266372684
102878,0.11350943634452776
102887,0.10545909499033299
102898,0.14030449674971412
102904,0.10140834432948144
102912,0.1509486227726563
102919,0.08880375442733912
102927,0.08740530344819673
102932,0.11803019753284318
102933,0.1593186010463567
102935,0.0812789724587757
102958,0.1260470466556752
102969,0.1131457819730968
102971,0.10050601804419255
102975,0.08498231996596971
102979,0.12314817077881908
102982,0.07459554762905547
102987,0.145430655217714
102989,0.1019963615212833
102995,0.12162760167359664
102996,0.10734750391783697
103000,0.0792188697288982
103001,0.1302037688684533
103004,0.10911236218142709
103010,0.10394776216346464
103025,0.12684526601804302
103029,0.11578484309322774
103046,0.11183395418218657
103056,0.10624092537499397
103062,0.10612256436313103
103078,0.1243854542141576
103083,0.07762575319364984
103092,0.11880798157243054
103096,0.0978869717550507
103097,0.13801783669700582
103102,0.14978235022504413
103112,0.1025737533541208
103132,0.08237259106853967
103144,0.09751755417391819
103145,0.09349822167764688
103146,0.08058811109526613
103147,0.12984580125852993
103158,0.10429858448052692
103171,0.12994588742270108
103173,0.07599579654945716
103184,0.10922496364948417
103195,0.11913050745744097
103196,0.07496834087679588
103206,0.09102483898073795
103230,0.1151052123813096
103231,0.12473561441433728
103232,0.11837893034729695
103239,0.16926063264519944
103240,0.1077106316090069
103243,0.0902899142722213
103252,0.11653900356459938
103258,0.09558489224559988
103259,0.11827312707338572
103279,0.0880331184847709
103280,0.06825897607717388
103286,0.1087391723757744
103287,0.1550570938427293
103290,0.10966355876209437
103298,0.11807431975130325
103315,0.07101225611544744
103319,0.10054471503879676
103334,0.1383159454566353
103336,0.13985574050892982
103345,0.11170993448096345
103368,0.10039700580920007
103371,0.1300305608213604
103377,0.08526337574387614
103398,0.0843106261428854
103404,0.0829383480887127
103408,0.12234198188888878
103410,0.09181572924155712
103418,0.09987931456996453
103420,0.13302678421056233
103432,0.1294315219363596
103433,0.09861360932595187
103436,0.08675934046344573
103440,0.10581338446516106
103453,0.0992632792073048
103459,0.1209260638844708
103460,0.11434177779179658
103461,0.08130462902550699
103462,0.11787286980884851
103473,0.11123804694342328
103474,0.06424855925958746
103475,0.13415686417855116
103478,0.1377600805640774
103480,0.12935497407093702
103484,0.07635176185722424
103494,0.10629819689043526
103513,0.12154172382588942
103515,0.10305566969200251
103516,0.17875753949639722
103525,0.13441485637144016
103541,0.13583822541034238
103544,0.09655098853949251
103562,0.14400577311880516
103570,0.1880400436450432
103572,0.15626697753197527
103574,0.08899766879620088
103575,0.11765727107824678
103591,0.13856355715941562
103594,0.10053962580443992
103609,0.08642045081965195
103613,0.09276132183399963
103614,0.11555784569078449
103615,0.08925951204722478
103624,0.12819728198138763
103625,0.16068030407182218
103628,0.1573231520387957
103629,0.08354664763234108
103647,0.10386913046958092
103648,0.1255427409666797
103651,0.09526868085052981
103658,0.08203480121811299
103668,0.09404004987074421
103669,0.08867100774265854
103676,0.11047490147236456
103682,0.0999654640553795
103683,0.08400598882127466
103689,0.08645532311352036
103725,0.05811771888108905
103733,0.11536167398244995
103744,0.0650485686684664
103762,0.12588592819187924
103771,0.17116307616953627
103773,0.08099993902255365
103783,0.12716461110544483
103784,0.13508699502158614
103808,0.09344606751553122
103812,0.09889001177643607
103813,0.10765919421936641
103814,0.10583227395012286
103818,0.16177582953481776
103824,0.0973906559032116
103828,0.07862731938175979
103830,0.11784758628808775
103840,0.08278446641301274
103842,0.12756029466318414
103847,0.15105042735005825
103848,0.12135016199734311
103851,0.07735334499123996
103854,0.13196395488923018
103857,0.20680146986088693
103861,0.08260260527219976
103862,0.11255357542272011
103865,0.1384362594748329
103870,0.06839516991436066
103876,0.11841080037805453
103891,0.16798040694777477
103908,0.08056245338356337
103914,0.11983219389103952
103918,0.1243037299666553
103940,0.11381078458852316
103963,0.14958736861268623
103966,0.13144937046344382
103971,0.14613764949679317
103980,0.12595232899448427
103984,0.11049046237647658
103985,0.10206619502155082
103998,0.16360624769980334
104019,0.10116677699252623
104026,0.11225128433212139
104035,0.1463864212843939
104044,0.09379074348112054
104045,0.0974837499484176
104047,0.1397494727016072
104051,0.09320808363299535
104058,0.1112569329455598
104063,0.08701084888777509
104066,0.11220055900399938
104087,0.0681569965920009
104089,0.09852951426064416
104095,0.11019692166211763
104098,0.14256295189343673
104104,0.06870620987061449
104110,0.1035653313811923
104120,0.1160678196799157
104122,0.06888041550261678
104131,0.11595455694827725
104132,0.12042086653357591
104135,0.08366813950452175
104136,0.11304137703439242
104149,0.09393108751003981
104150,0.1106523375600715
104156,0.11739338351617659
104165,0.11694966194820822
104175,0.09541589698643568
104179,0.13765906926660315
104184,0.12847717199588024
104206,0.08915336621730592
104216,0.13994501570233
104230,0.17518754353192822
104257,0.07041246862081316
104272,0.06455652857735625
104273,0.11657376657706651
104278,0.07279315607325272
104294,0.12173571700541105
104295,0.08691386293816246
104297,0.07901033888183039
104298,0.11072150460697626
104308,0.12350929896289731
104318,0.09875200086038455
104319,0.08799644334286315
104320,0.1353110128602619
104327,0.12170967749461395
104334,0.10058758130911113
104344,0.14048134588047032
104350,0.08859422332327213
104351,0.1144783205696724
104354,0.12354414668546473
104369,0.1667695694845036
104376,0.10683591367356873
104381,0.11251748837427135
104384,0.12233566617696279
104391,0.07882331944899196
104394,0.11688004017203496
104398,0.14116377942793834
104402,0.08956046245928179
104408,0.12409714495825586
104409,0.07460186904714855
104410,0.155973683506668
104412,0.11036458002324388
104417,0.1357113950280603
104424,0.11508179351570179
104426,0.08969743423479799
104435,0.11512001775748612
104445,0.09431684289987076
104458,0.08313437113073084
104460,0.11233667585975654
104466,0.09148150502139268
104472,0.1257176870943703
104473,0.13742652985952014
104479,0.07434155260296908
104480,0.09839632042430205
104482,0.1517169797164065
104499,0.07403801788645235
104501,0.074664631892024
104502,0.08545421984848078
104506,0.10442062319559878
104510,0.07477489915987054
104512,0.0794744939667062
104520,0.16331862544529285
104528,0.12445289704884833
104529,0.1188919137798406
104541,0.1268022517347011
104578,0.08504477958672785
104584,0.09808540602459859
104588,0.12430445106220085
104602,0.10032247436230182
104610,0.08645557408670408
104611,0.10508629679680681
104618,0.13665380476642403
104620,0.09820791807096306
104622,0.066199341457456
104624,0.10100503924681528
104625,0.11193455773972029
104634,0.14417632031991992
104639,0.11726391341322787
104646,0.09576489115029731
104647,0.07715919710509529
104652,0.06687156958987084
104670,0.11891164577457143
104677,0.10338925451118428
104685,0.1506593546323636
104691,0.11815846470611828
104696,0.10958664316530668
104699,0.0894891181601278
104712,0.1333816230402004
104714,0.10320666523993943
104717,0.11252335828434036
104718,0.0955590199299527
104740,0.07989792322880893
104741,0.11970438007052321
104743,0.06472477432795469
104744,0.12044371581568772
104747,0.12575732023945477
104767,0.1177992397567786
104772,0.2264629811389328
104776,0.15709717655685448
104779,0.08958157442051477
104814,0.10842296306491214
104815,0.09375575011146015
104830,0.11028242147737825
104831,0.13808254651198332
104833,0.13262324535969125
104839,0.09284469404735854
104840,0.10403363808427041
104860,0.10540334316116272
104861,0.08317212459514652
104866,0.10484487535226705
104870,0.10272542813785748
104877,0.12353741821026933
104878,0.08332996298860526
104879,0.10117053857993044
104880,0.11379950577088631
104899,0.10714733742078238
104906,0.08310238171416018
104907,0.1339620079692304
104913,0.12354888319237448
104916,0.13581747494207141
104921,0.11439382384181684
104930,0.09889793112284917
104931,0.11447218582969138
104936,0.11906591409489017
104937,0.09795878400705106
104942,0.09669095049428256
104943,0.1025926894444711
104969,0.13583149860620203
104972,0.17639283013626664
104988,0.11231322984398481
105013,0.13902589482677252
105015,0.1207993145897634
105019,0.0973612117006203
105027,0.13415722975688374
105030,0.12296310673690301
105035,0.18538971416282352
105041,0.0911606657918174
105051,0.160265362243115
105056,0.10738296380313134
105067,0.1908468803677301
105071,0.11303439093080793
105072,0.08592448947615319
105074,0.1536611134995372
105091,0.1414651078650282
105101,0.0916160851721382
105103,0.10238819971288617
105134,0.11775041743242222
105139,0.10842771519274917
105142,0.16102086216527356
105146,0.1027688012960949
105163,0.10323059755931689
105168,0.137402362661634
105172,0.07582441652925276
105176,0.14372898031599238
105195,0.11314719581219201
105196,0.1534689609172067
105197,0.08731471314401097
105203,0.11343168001545582
105223,0.10801192226644472
105227,0.12397016743584384
105228,0.07667236407455327
105230,0.16119172587353167
105231,0.15799963135105446
105239,0.09990281973322947
105242,0.13783844260456438
105244,0.11766332580368198
105245,0.13023745692351274
105248,0.06123351606122458
105249,0.098799854943016
105266,0.15020846339134492
105271,0.15590656865947666
105276,0.13744396799076236
105282,0.13135432547710532
105292,0.10448159467729216
105297,0.06508677325191001
105332,0.15312880678457402
105333,0.09216115863879493
105343,0.08790832591444359
105344,0.0726499994324123
105345,0.11883192039928729
105357,0.10564611576251255
105359,0.10292897476162181
105366,0.08949703068792193
105367,0.1245143959421038
105370,0.05777315846395093
105377,0.10529883010781768
105390,0.10789206920981256
105399,0.08071611035472576
105403,0.1045988299853688
105404,0.09720651801825284
105414,0.08848370489241311
105417,0.10315597513946444
105425,0.14978747010352306
105452,0.08528366257609649
105454,0.13715364843910363
105456,0.14020406601194219
105470,0.12238997160631628
105471,0.07702156518906614
105483,0.09600601807979156
105493,0.14482685655339064
105508,0.1508213219957707
105514,0.13239382558657825
105515,0.07537986915284094
105528,0.14964914517885006
105529,0.09760286066577438
105531,0.09140795481710473
105532,0.09521081758439076
105558,0.07583055435187208
105574,0.11664686476994919
105578,0.0789500072294765
105584,0.17170013450704769
105595,0.12585455695980227
105617,0.13976358208707795
105618,0.11232392829129596
105621,0.09433903030258992
105625,0.09210687246041395
105629,0.09827813226109927
105630,0.08329731509037601
105634,0.09234580496870563
105635,0.12063138903554776
105641,0.10083033349607898
105647,0.13407113286220348
105648,0.09112297383030489
105655,0.09610404428200373
105657,0.08984437330480484
105672,0.13950581207534254
105678,0.11794758649698146
105682,0.08672351402031342
105691,0.11793205721796511
105692,0.10333669346741328
105706,0.15396632537990024
105712,0.14284014952639174
105720,0.10456028731806659
105734,0.08823486965770892
105735,0.11407367298976304
105736,0.1116648281495338
105737,0.07136179236184002
105738,0.16034370161747252
105740,0.1359735697783613
105744,0.07932659668436996
105747,0.1373989797025661
105749,0.11812425467813782
105754,0.11844937566762166
105758,0.08328443263480496
105760,0.09377553232927688
105767,0.11629732182521657
105784,0.13665659039734926
105791,0.11822525847795506
105802,0.09580502350665644
105807,0.1417701186919839
105809,0.10049691934375798
105816,0.11041680695998823
105817,0.06454458060949265
105824,0.14069395992034658
105832,0.11614799687523465
105856,0.09566584815205809
105865,0.10637647560848866
105899,0.08263025273407991
105906,0.06776752295688662
105916,0.11396633129576494
105923,0.12858534033640312
105937,0.11363977528779981
105965,0.08999397105502113
105966,0.09841600914536495
105968,0.08552514712214188
105973,0.09868993121897228
105976,0.1171206469471131
105978,0.07644349338926104
105979,0.08451886515820635
105991,0.11572588716432024
105998,0.09521249838991774
105999,0.10861743215555403
106000,0.1349935563449848
106001,0.11543233911194949
106010,0.10587499018507084
106011,0.11971781832702241
106013,0.12960094833272542
106015,0.1156895382326323
106026,0.08348353072591758
106032,0.09700974334022677
106035,0.10479119856917778
106040,0.09724425446716296
106041,0.1446091431042575
106044,0.07359580354158723
106053,0.11065189257145924
106054,0.08209400907926022
106065,0.1480430304667908
106081,0.0907038010482253
106083,0.12207219786631619
106087,0.11730555375498689
106090,0.11459214555169436
106101,0.0694644899127242
106102,0.1466662844038604
106109,0.08793914668541342
106116,0.07785014292187127
106150,0.08852449407035291
106155,0.20072170263473205
106166,0.11092802563975916
106176,0.09460357810272273
106189,0.07844330093701427
106199,0.14770220055487923
106205,0.11329800984791823
106206,0.10290691114110036
106211,0.10098499411621045
106214,0.07181827632614793
106216,0.09842504727439651
106217,0.11356424032632968
106225,0.08654626269995913
106249,0.08996800572373975
106256,0.11536643600158891
106258,0.09840309787461171
106261,0.1020444573257128
106262,0.12155097817256609
106264,0.062280081971698466
106271,0.11638412949022309
106276,0.11022479503653076
106277,0.10525230613339445
106286,0.12429197940193966
106293,0.07811001865159566
106295,0.09087681914696133
106296,0.11947163041561953
106297,0.1321969239045056
106298,0.10432193012149849
106311,0.07975024564196904
106314,0.1422684182869617
106320,0.12940613624614025
106334,0.11927259891599591
106346,0.09854424902934618
106347,0.0945184015807522
106349,0.10996784615777122
106354,0.12173202850471487
106360,0.07829684239216676
106373,0.0947445253328193
106377,0.09854891477472434
106386,0.12214370582431697
106387,0.12097638417639768
106391,0.06839991834188124
106401,0.13567237771613694
106411,0.14678241140049902
106413,0.1371698626130543
106426,0.11863946748941745
106427,0.09050817069873301
106428,0.15560983689456395
106434,0.11506948276882623
106438,0.10753124064792269
106440,0.11785511961949412
106441,0.06978744482189449
106452,0.131286524462485
106453,0.09702634978604897
106454,0.11416100031883537
106457,0.106602008456715
106484,0.09526899694556688
106488,0.16897173422338888
106491,0.11946584902289517
106514,0.10263688400034837
106527,0.10977624761975642
106528,0.08908508215159766
106529,0.07409891290107794
106534,0.15362948587668726
106550,0.12293258519566286
106577,0.10191716160450529
106585,0.14849287107642567
106590,0.0900415733802986
106607,0.1066430149021546
106610,0.12271108597513064
106611,0.11574638837963029
106612,0.143148966252785
106624,0.08551600465667394
106631,0.07625420549642982
106647,0.19487020687335593
106660,0.1411125989044543
106674,0.10993240966465812
106687,0.09305323073398061
106712,0.1159079339688036
106713,0.11770599557782413
106717,0.08912119839432105
106720,0.10089452899651591
106721,0.11217647372198782
106724,0.10192487323522953
106735,0.11758998928719448
106739,0.1057372958773833
106740,0.11439052852212597
106754,0.07703045066922107
106760,0.19522157177193986
106761,0.12958200679742266
106784,0.12989958280791283
106787,0.1091996496823986
106797,0.08635385402218242
106798,0.10192457194454003
106802,0.15119269828823578
106803,0.12392828975257131
106804,0.1786841979838467
106805,0.09158096489113327
106810,0.13899752158765308
106812,0.11751215172977161
106813,0.09206454378039378
106817,0.07911594825158341
106822,0.1339884277200685
106823,0.09784534490734999
106827,0.08081336666926668
106841,0.09945534813418998
106851,0.11605071375488256
106852,0.11296287063524478
106853,0.16731601966537282
106854,0.18177114493730764
106861,0.128429433742219
106873,0.1484467604587485
106877,0.08951575740514192
106878,0.11236508885120423
106881,0.1194938157810723
106900,0.10756753386989001
106906,0.0942423767209674
106907,0.0915717425902486
106914,0.1060542974009207
106916,0.11667380181081509
106924,0.08602033548896988
106931,0.09240705653190683
106936,0.13695465837974874
106937,0.09849757461112758
106938,0.0827020070992637
106939,0.12246349376152221
106943,0.10754835894525139
106944,0.10512992968074739
106967,0.12204464190689254
106980,0.09294506122980532
106986,0.08268339368250574
106987,0.10486080046316643
106990,0.08054320399408413
107013,0.06479514392883838
107023,0.10814434914977022
107033,0.09250413694113069
107037,0.11700872551152505
107048,0.11433452822996955
107071,0.1284480242887706
107081,0.06520342840238867
107113,0.09276239902079705
107130,0.07727880375279485
107131,0.10299975949692315
107145,0.11557695527731075
107156,0.10165498745986476
107219,0.08397146312067995
107222,0.15286996426227661
107223,0.21198840999945073
107232,0.1455194743842352
107245,0.10737214318415025
107246,0.06120339060362733
107247,0.08119525078839802
107256,0.07546945883601405
107259,0.10518533284105525
107260,0.06886767037409436
107279,0.17070479020618629
107280,0.10062128773840655
107281,0.10941864080118886
107285,0.11429620059520043
107329,0.1255289285726263
107337,0.10075419783406349
107349,0.1028874266172064
107350,0.11421484830638928
107351,0.08208743782961717
107359,0.1692746623972328
107391,0.10748262132062125
107394,0.13398951588482289
107395,0.08557459308328544
107406,0.1353598272990767
107416,0.13248260453568647
107417,0.10968009748557254
107418,0.11177000195149513
107419,0.0968180818892283
107444,0.11073553454694335
107445,0.11937067474008373
107446,0.11265382411364726
107460,0.12205853699482612
107470,0.12482224241682342
107475,0.09549928839349735
107520,0.12008701592873566
107526,0.09640009342213827
107527,0.07200788916071955
107530,0.08381546447324172
107532,0.1814563707162771
107534,0.13399372424285924
107535,0.1270703677479075
107554,0.13580124714156752
107556,0.10777683099553267
107559,0.11550780957047486
107561,0.07304008614498518
107564,0.08339860281900463
107566,0.1165649233302455
107571,0.09131173268195436
107590,0.12599807980794728
107602,0.10207489795953573
107625,0.1419521021950878
107626,0.15324971969455017
107635,0.11655760134097534
107636,0.08936435590132764
107645,0.11339380138717779
107652,0.1261602575309229
107655,0.07725425642117895
107668,0.08319602989577704
107670,0.08632370200623067
107677,0.06261781085862501
107680,0.12398122416285663
107683,0.11088839012531435
107684,0.09276646061345271
107691,0.11111357005479217
107692,0.1451353658779583
107703,0.129206836529246
107709,0.06802582929149231
107710,0.1033050547818939
107721,0.11038692048252202
107725,0.126993512053769
107727,0.14933674926320778
107739,0.10093645894921514
107740,0.12150442652271812
107741,0.127479869060407
107747,0.11059711995884441
107765,0.15765050968583366
107768,0.08784317589248054
107775,0.11089801416748189
107782,0.14120418665129478
107790,0.09522405617185926
107801,0.09430886567719815
107807,0.06643897594629515
107811,0.13380730364332005
107817,0.1408391172849867
107826,0.0916564774170284
107838,0.11185719571831813
107839,0.10770070903454564
107843,0.08521240077572476
107847,0.07646214050534571
107849,0.10802774158558766
107850,0.11962243854536155
107867,0.11848235845159519
107871,0.12996985996597218
107908,0.1025065040091259
107913,0.15260138711966648
107927,0.12454198187507497
107931,0.0722727650334978
107955,0.08394612569068358
107962,0.09806728263819713
107977,0.0947687260679321
107978,0.09963702500238845
107993,0.07692225870696347
108010,0.10157641279761721
108016,0.12969144895487564
108018,0.17566999411337536
108027,0.1456912087592242
108045,0.1054568876627354
108069,0.14388620726191376
108082,0.12259012574510601
108089,0.10390437265277792
108092,0.09729524166856071
108106,0.08232093472105531
108112,0.09906364429015468
108120,0.14494268173250593
108122,0.19648280351935474
108135,0.14423843353414104
108170,0.09482691264299142
108171,0.10984394339792122
108177,0.07620207725518897
108180,0.12609596842361503
108183,0.10964686095448531
108184,0.065982481389964
108185,0.11706087366339439
108192,0.12118454230621244
108195,0.13380389734467948
108196,0.14741520681807208
108218,0.08101565620485825
108219,0.14734783077155292
108243,0.1295646629065027
108249,0.07455251858057203
108251,0.062452516447371834
108274,0.09615857926778366
